# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=user
# enable_random_init=1
# seed=876692233
# chain_id=4
# iter=1000
# warmup=500
# save_warmup=1
# thin=1
# refresh=100
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# sample_file=/home/kendal/Documents/phd/henrik/ddm_in_stan/fits/temp_chains/chain_data_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b.1,b.2,b.3,b.4,b_a.1,b_a.2,b_ndt.1,b_ndt.2,b_w.1,b_w.2,Intercept_sv,b_sv_Intercept
350.641,0.649833,0.298744,4,15,0,-341.88,-0.360332,-0.0523618,3.33333,-0.555816,0.776487,-0.343996,-1.76016,0.0193855,0.0409765,0.0797011,-0.717771,-0.717771
348.894,0.837545,0.298744,4,15,0,-342.529,-0.374741,0.0971506,3.24535,-0.540395,0.766432,-0.3499,-1.75594,0.0290288,0.0230659,-0.0230082,-0.808769,-0.808769
352.708,0.599688,0.298744,4,15,0,-341.162,-0.37645,0.00267163,3.23294,-0.578535,0.762054,-0.350455,-1.75641,0.0227106,0.0385209,0.0768786,-0.820265,-0.820265
352.603,0.697734,0.298744,4,15,0,-345.797,-0.357517,0.0277285,3.32064,-0.580928,0.778945,-0.351406,-1.7596,0.0163781,0.0496952,0.0365343,-0.745465,-0.745465
349.872,0.843181,0.298744,3,15,0,-345.694,-0.344004,0.0463034,3.31534,-0.611751,0.774184,-0.349922,-1.75914,0.0251537,0.0592434,0.0464977,-0.705711,-0.705711
352.628,0.994166,0.298744,4,15,0,-346.704,-0.306759,0.00800148,3.24521,-0.573249,0.764861,-0.346783,-1.75569,0.0219851,0.0311468,0.0441207,-0.771456,-0.771456
355.624,0.845908,0.298744,3,7,0,-348.521,-0.347633,0.0165554,3.24127,-0.542048,0.761608,-0.347045,-1.75239,0.0193353,0.0292471,0.0430148,-0.902468,-0.902468
353.039,0.789374,0.298744,4,15,0,-348.555,-0.386077,0.101432,3.33065,-0.570554,0.772375,-0.354403,-1.75851,0.0240422,0.0515503,-0.00105775,-0.744488,-0.744488
351.242,0.880658,0.298744,3,15,0,-347.906,-0.392787,0.0919083,3.30754,-0.535162,0.766696,-0.350907,-1.75421,0.0259426,0.0491037,0.010904,-0.774377,-0.774377
348.728,0.944537,0.298744,4,15,0,-345.921,-0.332141,0.0503123,3.24387,-0.519755,0.760687,-0.360881,-1.75555,0.020132,0.00307261,0.036536,-0.821116,-0.821116
351.863,0.946,0.298744,3,7,0,-343.166,-0.329159,-0.00296408,3.22811,-0.5271,0.763256,-0.3414,-1.75921,0.0163391,0.0206073,0.0323192,-0.886428,-0.886428
349.266,0.822283,0.298744,4,15,0,-343.585,-0.311026,-0.00288129,3.25715,-0.542936,0.760499,-0.359074,-1.75474,0.028081,0.0132552,0.0768527,-0.831384,-0.831384
349.987,1,0.298744,4,15,0,-344.753,-0.369326,-0.0226934,3.30277,-0.583982,0.777683,-0.337192,-1.75447,0.0207389,0.0340209,0.0402589,-0.634779,-0.634779
351.103,0.995745,0.298744,3,7,0,-346.058,-0.371466,0.0261891,3.28548,-0.599899,0.771426,-0.367398,-1.75993,0.0219942,0.0509192,0.0638723,-0.866844,-0.866844
352.107,0.836518,0.298744,3,7,0,-342.544,-0.382295,0.000116302,3.24521,-0.600305,0.755269,-0.363678,-1.75432,0.0241398,0.0476213,0.0454814,-0.89685,-0.89685
351.324,0.784446,0.298744,4,15,0,-345.31,-0.337802,0.0380683,3.28395,-0.553345,0.776353,-0.334001,-1.75681,0.0245253,0.0224738,0.0162498,-0.865153,-0.865153
351.277,0.960953,0.298744,3,15,0,-347.385,-0.365036,0.049188,3.24032,-0.545337,0.755507,-0.347528,-1.75113,0.0227242,0.0582426,0.038069,-0.784002,-0.784002
352.856,0.992623,0.298744,3,15,0,-346.303,-0.35748,0.0348433,3.24145,-0.565861,0.756328,-0.345064,-1.75076,0.0193154,0.053623,0.0261774,-0.780599,-0.780599
352.185,0.992027,0.298744,3,15,0,-349.252,-0.37606,0.0298373,3.19311,-0.525254,0.753318,-0.341711,-1.75409,0.0154242,0.0332658,0.0294237,-0.822099,-0.822099
351.907,0.913475,0.298744,3,15,0,-346.444,-0.369621,0.033506,3.21474,-0.559682,0.753121,-0.345502,-1.75466,0.0123843,0.0305656,0.0267521,-0.839335,-0.839335
353.394,0.979502,0.298744,4,15,0,-348.182,-0.359943,0.041844,3.28413,-0.609489,0.778467,-0.353614,-1.76299,0.0335447,0.0334856,0.0387409,-0.761526,-0.761526
352.94,1,0.298744,3,7,0,-351.199,-0.349206,0.0186188,3.31086,-0.594822,0.779273,-0.366171,-1.76423,0.0311104,0.0357218,0.0349168,-0.662129,-0.662129
345.778,0.61033,0.298744,4,15,0,-340.243,-0.383888,0.0364343,3.34297,-0.658598,0.779838,-0.372199,-1.76837,0.0367243,0.031896,0.0556996,-0.743724,-0.743724
345.923,0.821856,0.298744,4,23,0,-330.846,-0.381006,0.017017,3.27438,-0.621986,0.753588,-0.341824,-1.74606,0.00963744,0.0496453,0.0352865,-0.776281,-0.776281
344.721,0.881911,0.298744,3,15,0,-338.721,-0.364291,0.0248553,3.19404,-0.569362,0.755637,-0.352724,-1.74948,0.00641807,0.055384,0.0360839,-0.725652,-0.725652
346.814,0.970214,0.298744,4,15,0,-340.273,-0.341334,0.0777065,3.32289,-0.560678,0.781921,-0.353876,-1.77023,0.0333881,0.0303724,0.00241825,-0.862474,-0.862474
353.091,1,0.298744,3,7,0,-344.69,-0.342078,0.0409952,3.2602,-0.541493,0.767058,-0.346584,-1.76171,0.0234876,0.0299616,0.0257377,-0.697247,-0.697247
352.705,0.965696,0.298744,3,15,0,-348.265,-0.343046,0.0577048,3.26971,-0.541643,0.770017,-0.344788,-1.76331,0.0216727,0.0348853,0.031186,-0.740579,-0.740579
352.749,0.98927,0.298744,3,15,0,-351.194,-0.362954,0.00191793,3.28243,-0.598167,0.767455,-0.362086,-1.75926,0.019087,0.0376225,0.0355803,-0.801437,-0.801437
352.528,0.911655,0.298744,3,15,0,-345.294,-0.332121,0.0886917,3.28508,-0.595029,0.773653,-0.347202,-1.75147,0.0170584,0.0303175,0.0316074,-0.783782,-0.783782
351.524,0.875961,0.298744,3,7,0,-344.386,-0.338688,0.0750668,3.29305,-0.584446,0.769409,-0.354936,-1.75369,0.0190095,0.013817,-0.0226217,-0.731834,-0.731834
350.345,0.745567,0.298744,4,15,0,-343.775,-0.348586,0.0226169,3.28117,-0.645536,0.778566,-0.371823,-1.76067,0.0313966,0.0408113,0.0652034,-0.646245,-0.646245
352.16,0.992645,0.298744,4,15,0,-348.266,-0.354174,0.0315564,3.30767,-0.638588,0.778026,-0.365184,-1.76673,0.0309716,0.0389658,0.0472325,-0.765478,-0.765478
350.655,0.882927,0.298744,4,15,0,-344.317,-0.377998,0.0717061,3.20245,-0.554395,0.755105,-0.350644,-1.75177,0.0187193,0.0354633,0.0213825,-0.758753,-0.758753
347.102,0.694175,0.298744,4,31,0,-339.625,-0.313987,0.0541167,3.3128,-0.631158,0.77968,-0.343909,-1.75461,0.012663,0.0286792,0.0303147,-0.825839,-0.825839
349.262,0.999208,0.298744,4,15,0,-342.416,-0.36002,0.0207965,3.26959,-0.587422,0.774417,-0.337732,-1.76144,0.0277726,0.0484424,0.0235685,-0.89229,-0.89229
354.335,0.996747,0.298744,3,15,0,-345.875,-0.381546,0.0548109,3.31899,-0.550034,0.777041,-0.354804,-1.75922,0.0255891,0.0359081,0.0159755,-0.738662,-0.738662
353.483,0.837622,0.298744,3,7,0,-349.788,-0.345799,0.0613369,3.25327,-0.613797,0.768876,-0.353675,-1.7621,0.0261524,0.0485705,0.0208262,-0.798432,-0.798432
351.593,0.98765,0.298744,3,7,0,-349.365,-0.397917,0.0395627,3.2727,-0.536093,0.770145,-0.354491,-1.76287,0.0338765,0.0452596,0.0265505,-0.871861,-0.871861
347.167,0.471468,0.298744,4,15,0,-342.454,-0.367775,0.0388226,3.28747,-0.527833,0.760582,-0.349226,-1.76686,0.0280812,0.0422297,0.0150363,-0.836458,-0.836458
353.393,0.977422,0.298744,3,15,0,-345.588,-0.360589,0.0915475,3.26162,-0.571948,0.76718,-0.343909,-1.75876,0.0161991,0.0364884,0.0109517,-0.819534,-0.819534
351.841,0.964261,0.298744,4,15,0,-347.449,-0.354093,0.108591,3.33895,-0.575913,0.778707,-0.350641,-1.75421,0.0171005,0.0269457,-0.0197296,-0.64623,-0.64623
349.126,0.632779,0.298744,4,15,0,-343.344,-0.363374,-0.000115563,3.17639,-0.499209,0.754077,-0.348125,-1.75432,0.026782,0.0417193,0.0518958,-0.823252,-0.823252
354.335,0.998041,0.298744,4,15,0,-346.136,-0.358675,0.0521951,3.27441,-0.519259,0.769317,-0.337569,-1.7535,0.0136877,0.0279689,0.0124856,-0.787861,-0.787861
352.852,0.97781,0.298744,4,15,0,-349.574,-0.334355,0.103481,3.25317,-0.535677,0.76627,-0.336838,-1.7578,0.0264553,0.0292208,-0.0150629,-0.777953,-0.777953
350.145,0.862578,0.298744,4,15,0,-347.265,-0.347303,-0.0391038,3.19645,-0.584797,0.757635,-0.350421,-1.75162,0.0145268,0.0485197,0.0705827,-0.806897,-0.806897
345.18,0.591049,0.298744,4,15,0,-341.284,-0.386432,0.0320914,3.26537,-0.492885,0.779643,-0.336441,-1.75631,0.0256333,0.0540753,0.000916819,-0.899038,-0.899038
354.638,1,0.298744,3,7,0,-343.582,-0.388434,0.0443211,3.27927,-0.547086,0.765123,-0.350811,-1.75933,0.0240132,0.0486057,0.0385825,-0.77989,-0.77989
351.827,0.742456,0.298744,4,15,0,-345.822,-0.3355,-0.0166823,3.306,-0.566569,0.780444,-0.353777,-1.75547,0.0256687,0.0376691,0.0597269,-0.686691,-0.686691
354.939,0.990876,0.298744,4,15,0,-349.138,-0.374457,0.0695233,3.23288,-0.551587,0.76306,-0.347758,-1.76058,0.0252303,0.045048,0.0226163,-0.832494,-0.832494
353.513,0.749014,0.298744,3,7,0,-349.541,-0.353281,0.0427043,3.25034,-0.533256,0.760426,-0.354889,-1.75949,0.0225353,0.0366516,0.0148737,-0.909726,-0.909726
353.165,0.670971,0.298744,3,7,0,-344.702,-0.37117,0.0589049,3.24662,-0.54256,0.761431,-0.352766,-1.75708,0.0283252,0.0304446,0.0275114,-0.899992,-0.899992
354.179,0.990903,0.298744,4,23,0,-349.96,-0.363079,0.00065356,3.2019,-0.517669,0.749653,-0.336637,-1.75093,0.0163469,0.041111,0.0401626,-0.902371,-0.902371
353.404,0.865774,0.298744,4,15,0,-350.788,-0.362743,0.0678019,3.29563,-0.526962,0.763526,-0.348387,-1.75733,0.022665,0.0480001,0.0199557,-0.87973,-0.87973
354.892,0.971557,0.298744,4,15,0,-349.647,-0.362682,0.0611681,3.28862,-0.542118,0.766582,-0.352447,-1.7538,0.0218979,0.0438822,0.0141212,-0.842967,-0.842967
350.91,0.702819,0.298744,3,7,0,-345.811,-0.41684,0.04801,3.25672,-0.594044,0.765023,-0.345577,-1.75604,0.0214864,0.0572453,-0.000840739,-0.737555,-0.737555
349.775,0.94675,0.298744,4,15,0,-345.075,-0.333126,0.00918442,3.36479,-0.649813,0.785269,-0.364558,-1.75751,0.0279345,0.0135675,0.0172842,-0.643117,-0.643117
349.04,0.964334,0.298744,4,15,0,-342.5,-0.377577,-0.0173161,3.37213,-0.606558,0.792993,-0.366353,-1.76078,0.0255821,0.0234371,0.043206,-0.592924,-0.592924
349.383,0.952236,0.298744,4,15,0,-344.411,-0.354058,0.0467765,3.29159,-0.678145,0.781963,-0.369618,-1.76658,0.0316179,0.046369,0.058923,-0.69656,-0.69656
352.363,0.984182,0.298744,4,15,0,-346.299,-0.343604,0.0328806,3.31127,-0.607586,0.776568,-0.359809,-1.75524,0.0196507,0.0137389,0.0109619,-0.638435,-0.638435
354.864,0.953979,0.298744,4,15,0,-349.392,-0.355614,0.0790115,3.25058,-0.535514,0.766166,-0.348504,-1.75707,0.0226314,0.0451414,0.00751331,-0.895183,-0.895183
351.033,0.861976,0.298744,4,15,0,-349.322,-0.310119,0.0672443,3.26532,-0.600676,0.777289,-0.353654,-1.75465,0.016042,0.00311632,0.0117105,-0.667437,-0.667437
352.839,0.959661,0.298744,4,31,0,-348.182,-0.375906,0.0392219,3.22372,-0.526991,0.753275,-0.340997,-1.75709,0.0267458,0.0465355,0.0306449,-1.02264,-1.02264
348.634,0.919169,0.298744,3,15,0,-344.398,-0.35948,0.0971957,3.19183,-0.544976,0.755506,-0.354533,-1.76155,0.0278082,0.0666267,0.0106726,-0.878633,-0.878633
346.194,0.699274,0.298744,4,15,0,-337.196,-0.325695,0.0968998,3.40052,-0.602974,0.780987,-0.358069,-1.75589,0.0184973,0.0205087,0.0283666,-0.593438,-0.593438
351.446,0.935466,0.298744,4,15,0,-341.379,-0.373941,0.0725175,3.29145,-0.537477,0.762522,-0.355796,-1.75678,0.0303889,0.0401208,0.0161907,-0.791846,-0.791846
349.927,1,0.298744,3,15,0,-347.04,-0.383613,0.0828709,3.30934,-0.597714,0.784574,-0.342086,-1.76014,0.0187631,0.0493534,-0.0128098,-0.748756,-0.748756
350.251,0.983532,0.298744,4,15,0,-345.765,-0.345107,0.0254835,3.19891,-0.601182,0.754688,-0.338918,-1.75603,0.0215775,0.0256418,0.0271596,-1.01504,-1.01504
351.436,0.910058,0.298744,3,7,0,-345.377,-0.319417,0.0114722,3.18952,-0.554282,0.749052,-0.358848,-1.75121,0.0169592,0.01897,0.0446231,-0.974926,-0.974926
350.761,0.750141,0.298744,4,31,0,-344.149,-0.35969,0.0802378,3.3164,-0.558183,0.785612,-0.354287,-1.76358,0.0236422,0.0373605,-0.00220301,-0.754963,-0.754963
351.566,0.748654,0.298744,4,15,0,-340.466,-0.358216,0.0204705,3.34543,-0.562823,0.787583,-0.35112,-1.76096,0.0204818,0.019445,0.0501285,-0.689519,-0.689519
351.434,0.991595,0.298744,4,15,0,-346.954,-0.374982,0.114559,3.25495,-0.602639,0.766877,-0.362445,-1.75626,0.021716,0.028314,-0.0115459,-0.842139,-0.842139
352.502,0.885578,0.298744,3,7,0,-347.276,-0.36496,0.0841406,3.2587,-0.594292,0.771245,-0.344516,-1.75709,0.0255606,0.052978,-0.00774652,-0.748526,-0.748526
347.938,0.929738,0.298744,4,15,0,-341.288,-0.401127,0.087021,3.30821,-0.546423,0.772763,-0.358196,-1.76822,0.0371343,0.0692729,0.0176321,-0.730886,-0.730886
348.671,0.926381,0.298744,3,15,0,-339.915,-0.379882,0.0838675,3.25432,-0.525837,0.774746,-0.343624,-1.76716,0.0315621,0.0604986,0.031784,-0.804961,-0.804961
346.192,0.872909,0.298744,4,15,0,-341.193,-0.336481,0.00295461,3.29845,-0.489492,0.769655,-0.353307,-1.76718,0.0344843,0.0131068,0.0198321,-0.776258,-0.776258
350.893,1,0.298744,3,7,0,-343.95,-0.31613,0.0530504,3.22079,-0.575332,0.769437,-0.338219,-1.75904,0.0281725,0.0228129,0.036808,-0.810997,-0.810997
349.883,0.96506,0.298744,3,15,0,-342.658,-0.366025,0.0219212,3.29261,-0.483817,0.765036,-0.353126,-1.76409,0.0303399,0.0439187,0.0456533,-0.881698,-0.881698
349.666,0.918194,0.298744,3,7,0,-346.065,-0.37678,0.0413171,3.2508,-0.602593,0.756727,-0.354316,-1.75482,0.0143432,0.039713,0.0275484,-0.682719,-0.682719
353.765,0.983941,0.298744,4,15,0,-347.056,-0.380422,0.0418894,3.25659,-0.513436,0.766314,-0.344395,-1.76062,0.0306429,0.048133,0.0147197,-0.792979,-0.792979
352.562,0.977478,0.298744,4,15,0,-348.472,-0.372531,0.0136316,3.24006,-0.460868,0.761975,-0.326622,-1.75255,0.0147501,0.0544001,0.0523779,-0.93283,-0.93283
354.742,0.913494,0.298744,4,15,0,-349.042,-0.33099,0.0451252,3.24625,-0.62789,0.767994,-0.359131,-1.75848,0.0236278,0.0180126,0.0197506,-0.81664,-0.81664
353.893,0.942744,0.298744,4,15,0,-351.774,-0.373151,0.0758235,3.33457,-0.55924,0.781879,-0.343202,-1.75698,0.0184381,0.0473377,0.0129761,-0.741168,-0.741168
349.26,0.692963,0.298744,4,15,0,-346.341,-0.340501,-0.00377277,3.16958,-0.53784,0.752287,-0.346774,-1.75741,0.0153196,0.0251165,0.0523604,-1.12027,-1.12027
351.954,0.952025,0.298744,4,15,0,-343.321,-0.345263,0.0540139,3.18512,-0.515378,0.749801,-0.32738,-1.75175,0.0193946,0.039314,0.00617731,-0.895711,-0.895711
353.527,0.995792,0.298744,3,15,0,-347.844,-0.342942,0.0531396,3.2395,-0.482264,0.765753,-0.330852,-1.76029,0.0215306,0.0360347,0.0234954,-0.851883,-0.851883
356.095,0.904083,0.298744,3,7,0,-351.305,-0.352345,0.0324299,3.25236,-0.517235,0.765073,-0.344383,-1.75799,0.0244115,0.0407969,0.028056,-0.820794,-0.820794
355.172,0.91873,0.298744,3,15,0,-353.018,-0.359951,0.0685258,3.24161,-0.498763,0.760136,-0.333657,-1.75609,0.0211298,0.0412363,0.0175063,-0.873738,-0.873738
352.646,0.843983,0.298744,4,15,0,-349.235,-0.327322,0.0808344,3.19355,-0.526057,0.746012,-0.339881,-1.75158,0.0160024,0.0182778,0.0202038,-0.926441,-0.926441
350.423,0.749056,0.298744,3,7,0,-346.753,-0.30591,0.0950248,3.19592,-0.532898,0.757617,-0.341599,-1.74947,0.016211,0.024747,0.00582437,-0.958223,-0.958223
347.097,0.661878,0.298744,4,15,0,-341.033,-0.355438,0.014896,3.34023,-0.575216,0.784536,-0.355384,-1.7658,0.0297651,0.0661091,0.0407532,-0.735309,-0.735309
348.392,0.95086,0.298744,3,15,0,-336.302,-0.402916,0.0269942,3.26571,-0.644998,0.779977,-0.359084,-1.76451,0.0281145,0.0686901,0.0479789,-0.636386,-0.636386
350.607,0.977686,0.298744,3,7,0,-344.623,-0.386648,0.0355493,3.33123,-0.638777,0.770603,-0.373524,-1.75835,0.0271345,0.0596391,0.041961,-0.793594,-0.793594
353.797,0.982021,0.298744,4,15,0,-345.597,-0.354727,0.00184469,3.2817,-0.486228,0.766827,-0.333162,-1.75229,0.0139786,0.0312766,0.055923,-0.80532,-0.80532
352.758,0.903333,0.298744,4,15,0,-350.042,-0.335155,0.0171615,3.2831,-0.656118,0.771759,-0.371958,-1.76242,0.0296256,0.0210052,0.0474073,-0.709339,-0.709339
351.5,0.875424,0.298744,4,15,0,-347.319,-0.307506,-0.0120005,3.29652,-0.556453,0.777304,-0.355206,-1.76166,0.022689,0.00741413,0.0642268,-0.770424,-0.770424
351.702,0.982999,0.298744,4,15,0,-344.4,-0.399882,0.0192164,3.31729,-0.680863,0.774685,-0.366926,-1.75444,0.0202066,0.0576547,0.0472001,-0.631088,-0.631088
352.786,0.980742,0.298744,3,7,0,-350.304,-0.39297,0.0115255,3.30739,-0.646012,0.778886,-0.363883,-1.75571,0.0178563,0.0596066,0.0365939,-0.681997,-0.681997
349.918,0.607446,0.298744,3,15,0,-341.215,-0.355349,0.055838,3.30573,-0.6174,0.782006,-0.356638,-1.76248,0.0262356,0.0192636,0.00410205,-0.585973,-0.585973
353.14,0.99671,0.298744,4,23,0,-347.393,-0.360514,-0.018239,3.2047,-0.492953,0.75489,-0.333545,-1.7575,0.0166821,0.0470653,0.0570535,-0.925525,-0.925525
353.266,0.977797,0.298744,4,15,0,-349.292,-0.341697,0.0898349,3.28293,-0.52174,0.772172,-0.348792,-1.76245,0.0271526,0.0289122,0.0155628,-0.7589,-0.7589
351.271,0.963605,0.298744,5,31,0,-345.939,-0.367792,-0.00942083,3.25564,-0.573171,0.774258,-0.3542,-1.76395,0.0331538,0.0271667,0.0524867,-0.871142,-0.871142
352.117,0.638959,0.298744,3,7,0,-342.891,-0.326187,0.0417142,3.25269,-0.599819,0.766222,-0.347821,-1.75903,0.0223471,0.0402402,0.0360707,-0.696259,-0.696259
347.284,0.990099,0.298744,3,15,0,-346.112,-0.362148,-0.00236838,3.30636,-0.443029,0.771347,-0.334891,-1.75752,0.0245693,0.0154575,0.0454495,-0.912498,-0.912498
350.188,0.993184,0.298744,3,15,0,-343.759,-0.327156,0.00936751,3.29798,-0.470902,0.777174,-0.335838,-1.76213,0.0287855,0.0264725,0.0304743,-0.850204,-0.850204
355.603,0.996055,0.298744,3,15,0,-348.143,-0.352307,0.0285477,3.2449,-0.535847,0.763971,-0.338001,-1.75634,0.0212807,0.0291768,0.0465693,-0.844831,-0.844831
355.093,0.847441,0.298744,3,15,0,-352.212,-0.350347,0.0299575,3.22124,-0.530854,0.75876,-0.346129,-1.7515,0.0167569,0.0373328,0.0273837,-0.817648,-0.817648
353.495,0.952278,0.298744,4,15,0,-352.289,-0.351145,0.025253,3.21598,-0.515694,0.757178,-0.346088,-1.74969,0.0162877,0.0382253,0.0335313,-0.806545,-0.806545
351.077,0.863374,0.298744,3,15,0,-347.391,-0.365568,0.0179994,3.20918,-0.587091,0.754875,-0.343634,-1.75667,0.0198858,0.0300282,0.0527461,-0.762104,-0.762104
350.757,1,0.298744,3,7,0,-346.314,-0.343667,-0.0272119,3.21292,-0.4909,0.756303,-0.348387,-1.75993,0.0294245,0.0426737,0.050016,-0.987,-0.987
352.28,0.944569,0.298744,4,15,0,-344.205,-0.320437,0.0673365,3.24443,-0.496154,0.755809,-0.340209,-1.75075,0.0121425,0.0217105,0.0158853,-0.944335,-0.944335
350.076,0.823003,0.298744,4,15,0,-344.954,-0.386881,0.0188385,3.3275,-0.648372,0.782119,-0.371052,-1.75911,0.0205694,0.0591708,0.0778958,-0.66989,-0.66989
352.383,0.806516,0.298744,4,15,0,-344.203,-0.309422,0.0325926,3.2751,-0.502016,0.759862,-0.337935,-1.75683,0.0222726,0.0174662,0.0401554,-0.808761,-0.808761
351.278,0.936766,0.298744,4,15,0,-345.826,-0.357653,0.0431472,3.2471,-0.622997,0.760171,-0.364829,-1.76153,0.0328493,0.0526745,0.0276541,-0.893247,-0.893247
354.758,0.910806,0.298744,3,7,0,-347.743,-0.381117,0.0323714,3.2423,-0.58996,0.759012,-0.351528,-1.75801,0.0262074,0.0451573,0.0350663,-0.849791,-0.849791
349.931,0.93579,0.298744,4,15,0,-347.994,-0.378915,-0.0315254,3.33201,-0.531757,0.778257,-0.342344,-1.75607,0.022513,0.050822,0.0977151,-0.698601,-0.698601
351.489,0.976028,0.298744,4,15,0,-344.33,-0.362763,-0.00473443,3.2215,-0.570996,0.75512,-0.355002,-1.75931,0.0299541,0.0437687,0.077082,-0.835815,-0.835815
350.515,0.770019,0.298744,4,15,0,-344.8,-0.410707,0.0651226,3.2645,-0.510244,0.769187,-0.341343,-1.7514,0.0160319,0.0545925,-0.00419143,-0.813278,-0.813278
348.877,0.931897,0.298744,4,15,0,-344.407,-0.415301,0.0777408,3.2809,-0.526432,0.76111,-0.336726,-1.75305,0.0130322,0.0660144,0.0131551,-0.96608,-0.96608
349.823,0.946616,0.298744,4,15,0,-345.084,-0.304025,-0.023612,3.2807,-0.616556,0.7728,-0.366136,-1.75423,0.0241626,0.00534758,0.0616684,-0.827215,-0.827215
349.981,0.724527,0.298744,4,15,0,-343.681,-0.373277,0.0656273,3.28533,-0.616962,0.777278,-0.345461,-1.75536,0.026395,0.0410407,0.0339487,-0.641159,-0.641159
349.834,0.99806,0.298744,4,15,0,-345.482,-0.362662,-0.0116025,3.19829,-0.562281,0.76605,-0.342162,-1.75769,0.0153971,0.0535747,0.064326,-0.779033,-0.779033
353.619,0.961295,0.298744,3,7,0,-347.181,-0.359848,-0.0173591,3.22708,-0.554666,0.758172,-0.352505,-1.75416,0.0162028,0.0501916,0.0540367,-0.845217,-0.845217
354.49,0.83196,0.298744,4,15,0,-348.182,-0.382852,0.0235441,3.28904,-0.555788,0.771673,-0.339045,-1.75341,0.0147098,0.0422884,0.044107,-0.80515,-0.80515
353.813,0.782531,0.298744,3,7,0,-349.185,-0.372372,0.0401769,3.27071,-0.507432,0.771779,-0.334432,-1.75567,0.0170799,0.0382955,0.0435398,-0.83884,-0.83884
354.554,0.977724,0.298744,3,15,0,-348.335,-0.365969,0.0491547,3.27306,-0.509669,0.770564,-0.339592,-1.75784,0.0221018,0.044341,0.0426347,-0.857193,-0.857193
354.516,0.951487,0.298744,3,7,0,-352.821,-0.374935,0.0353779,3.27028,-0.51636,0.767388,-0.335716,-1.75671,0.0248702,0.0385738,0.031217,-0.854178,-0.854178
352.718,0.994999,0.298744,4,15,0,-351.089,-0.322076,0.0105344,3.28652,-0.625235,0.771675,-0.355233,-1.75452,0.0195737,0.00287979,0.0472754,-0.799397,-0.799397
353.687,0.973801,0.298744,3,15,0,-349.628,-0.330122,0.0566561,3.23181,-0.520292,0.761307,-0.339652,-1.7615,0.0294997,0.0334939,0.024374,-0.828747,-0.828747
352.966,0.883213,0.298744,4,31,0,-349.304,-0.342573,0.0781651,3.24603,-0.612591,0.767488,-0.351079,-1.75326,0.0185835,0.0302745,0.0305114,-0.686681,-0.686681
351.203,0.940001,0.298744,3,15,0,-344.46,-0.341024,0.102168,3.26749,-0.617526,0.7689,-0.348567,-1.75254,0.020073,0.0367702,0.0198528,-0.660307,-0.660307
350.997,0.726727,0.298744,3,15,0,-341.454,-0.345814,0.100252,3.26452,-0.552783,0.765369,-0.349069,-1.75476,0.0158489,0.0385429,0.0151999,-0.664775,-0.664775
349.562,0.87851,0.298744,4,15,0,-342.693,-0.336983,-0.0137521,3.15944,-0.552415,0.754827,-0.345347,-1.75549,0.0212189,0.0422874,0.0349426,-0.914515,-0.914515
349.33,0.93011,0.298744,3,7,0,-342.972,-0.35018,0.0512472,3.21966,-0.536362,0.748673,-0.351896,-1.76016,0.0275673,0.0380206,0.0436045,-1.09859,-1.09859
351.54,0.989886,0.298744,4,15,0,-345.314,-0.358577,0.0946016,3.24837,-0.5752,0.756089,-0.344182,-1.75068,0.018909,0.0377061,0.012941,-0.726281,-0.726281
354.488,0.990975,0.298744,4,31,0,-349.846,-0.364155,0.0286574,3.25018,-0.579767,0.767319,-0.352549,-1.75837,0.0200742,0.0389468,0.0281915,-0.914597,-0.914597
352.135,0.913425,0.298744,3,15,0,-350.525,-0.359462,0.0171443,3.21433,-0.560033,0.748791,-0.349561,-1.75639,0.0195481,0.0471743,0.0596722,-0.819356,-0.819356
353.786,0.934933,0.298744,4,31,0,-348.761,-0.366169,0.00696535,3.35768,-0.60786,0.78682,-0.354406,-1.75895,0.0234204,0.0371798,0.0400673,-0.710904,-0.710904
354.283,0.803261,0.298744,3,7,0,-348.668,-0.356456,0.0425057,3.30011,-0.615684,0.772627,-0.357125,-1.75445,0.0178731,0.0426217,0.0576212,-0.717302,-0.717302
354.142,0.78383,0.298744,3,7,0,-348.464,-0.353126,0.00320782,3.31759,-0.550257,0.776293,-0.349493,-1.75413,0.0185033,0.0241001,0.0423581,-0.799111,-0.799111
353.025,0.82602,0.298744,4,15,0,-349.194,-0.364402,0.0819523,3.20973,-0.629742,0.759302,-0.353815,-1.75822,0.0267176,0.0452715,0.0167738,-0.826519,-0.826519
354.641,0.876275,0.298744,3,15,0,-348.881,-0.354184,0.0611251,3.26518,-0.599097,0.768684,-0.360898,-1.75656,0.0188989,0.0234254,0.0188003,-0.781063,-0.781063
353.765,0.989687,0.298744,4,23,0,-351.178,-0.383007,-0.00616521,3.26251,-0.50491,0.76594,-0.33834,-1.75691,0.0234072,0.0487263,0.0701624,-0.856575,-0.856575
